geonameid,name,asciiname,name_en,name_es,name_fr,name_it,name_ru,lat,lon,elevation,timezone,feature_code,is_capital,iso_a2,iso_a3,country_name,admin1_code,admin1_name,population,metro_population,pop_growth_10yr,annual_mean_temp,max_temp_warmest_month,min_temp_coldest_month,temp_annual_range,annual_precipitation,sunshine_hours_yr,mean_wind_speed,pm25,pm10,gdp_per_capita_ppp,hdi,internet_pct,life_expectancy,urban_pct,agri_pct_gdp,industry_pct_gdp,services_pct_gdp,literacy_rate,gini,co2_per_capita,hospital_beds_per_1k
3428775,San Justo,San Justo,San Justo,San Justo,San Justo,San Justo,San Justo,-34.68107,-58.56379,29.0,America/Argentina/Buenos_Aires,PPLA2,no,AR,ARG,Argentina,01,Buenos Aires,105274,,,,,,,,,,,,30431.1931,0.849,,,92.2742,5.806,23.9966,,99.14,,,3.36
3835994,Santa Rosa,Santa Rosa,Santa Rosa,Ciudad de Santa Rosa,Santa Rosa,Santa Rosa,Санта-Роса,-36.61617,-64.28991,163.0,America/Argentina/Salta,PPLA,admin1,AR,ARG,Argentina,11,La Pampa,102860,,,,,,,,,,,,30431.1931,0.849,,,92.2742,5.806,23.9966,,99.14,,,3.36
616052,Yerevan,Yerevan,Yerevan,Ereván,Erevan,Jerevan,Ереван,40.17765,44.5126,1002.0,Asia/Yerevan,PPLC,national,AM,ARM,Armenia,11,Yerevan,1144700,,,,,,,,,,,,22823.1795,0.786,,,65.8114,7.8059,22.8571,,99.84,,,4.24
616635,Gyumri,Gyumri,Gyumri,Gyumri,Gyumri,Gyumri,Гюмри,40.79305,43.84635,1553.0,Asia/Yerevan,PPLA,admin1,AM,ARM,Armenia,07,Shirak,114667,,,,,,,,,,,,22823.1795,0.786,,,65.8114,7.8059,22.8571,,99.84,,,4.24
5881576,Pago Pago,Pago Pago,Pago Pago,Pago Pago,Pago Pago,Pago Pago,Пагопаго,-14.27806,-170.7025,144.0,Pacific/Pago_Pago,PPLC,national,AS,ASM,American Samoa,010,Eastern District,11500,,,,,,,,,,,,,,,,80.9447,,,,,,,
1546102,Port-aux-Français,Port-aux-Francais,Port-aux-Français,Port-aux-Français,Port-aux-Français,Port-aux-Français,Порт-о-Франсэ,-49.34916,70.21937,11.0,Indian/Kerguelen,PPLC,national,TF,ATF,French Southern and Antarctic Lands,03,Kerguelen,45,,,,,,,,,,,,,,,,,,,,,,,
3576022,Saint John’s,Saint John's,St John's,Saint John's,Saint John's,Saint John's,Сент-Джонс,17.12096,-61.84329,12.0,America/Antigua,PPLC,national,AG,ATG,Antigua and Barbuda,04,Saint John Parish,51737,,,,,,,,,,,,33386.1917,,,,24.3907,1.9433,18.9871,,,,,3.42
2147714,Sydney,Sydney,Sydney,Sídney,Sydney,Sydney,Сидней,-33.86785,151.20732,58.0,Australia/Sydney,PPLA,admin1,AU,AUS,Australia,02,New South Wales,5557233,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2158177,Melbourne,Melbourne,Melbourne,Melbourne,Melbourne,Melbourne,Мельбурн,-37.814,144.96332,25.0,Australia/Melbourne,PPLA,admin1,AU,AUS,Australia,07,Victoria,5350705,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2174003,Brisbane,Brisbane,Brisbane,Brisbane,Brisbane,Brisbane,Брисбен,-27.46794,153.02809,27.0,Australia/Brisbane,PPLA,admin1,AU,AUS,Australia,04,Queensland,2780063,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2063523,Perth,Perth,Perth,Perth,Perth,Perth,Перт,-31.95224,115.8614,34.0,Australia/Perth,PPLA,admin1,AU,AUS,Australia,08,Western Australia,2309338,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2078025,Adelaide,Adelaide,Adelaide,Adelaida,Adélaïde,Adelaide,Аделаида,-34.92866,138.59863,59.0,Australia/Adelaide,PPLA,admin1,AU,AUS,Australia,05,South Australia,1469163,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2165087,Gold Coast,Gold Coast,Gold Coast,Costa Dorada,Gold Coast,Gold Coast,Голд Коуст,-28.00029,153.43088,12.0,Australia/Brisbane,PPL,no,AU,AUS,Australia,04,Queensland,640778,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2155472,Newcastle,Newcastle,Newcastle,Newcastle,Newcastle,Newcastle,Ньюкасл,-32.92953,151.7801,48.0,Australia/Sydney,PPLA2,no,AU,AUS,Australia,02,New South Wales,508437,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2172517,Canberra,Canberra,Canberra,Canberra,Canberra,Canberra,Канберра,-35.28346,149.12807,571.0,Australia/Sydney,PPLC,national,AU,AUS,Australia,01,Australian Capital Territory,367752,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
8310663,Central Coast,Central Coast,Central Coast,Central Coast,Central Coast,Central Coast,Central Coast,-33.42979,151.37144,15.0,Australia/Sydney,PPL,no,AU,AUS,Australia,02,New South Wales,346596,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
10630449,Sunshine Coast,Sunshine Coast,Sunshine Coast,Sunshine Coast,Sunshine Coast,Sunshine Coast,Sunshine Coast,-26.65682,153.07955,9.0,Australia/Brisbane,PPLA2,no,AU,AUS,Australia,04,Queensland,346522,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
7281838,Logan City,Logan City,Logan City,Logan,Logan City,Città di Logan,Logan City,-27.63917,153.10944,39.0,Australia/Brisbane,PPL,no,AU,AUS,Australia,04,Queensland,345098,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2165798,Geelong,Geelong,Geelong,Geelong,Geelong,Geelong,Джилонг,-38.14711,144.36069,23.0,Australia/Melbourne,PPL,no,AU,AUS,Australia,07,Victoria,282809,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2171507,Wollongong,Wollongong,Wollongong,Wollongong,Wollongong,Wollongong,Вуллонгонг,-34.424,150.89345,29.0,Australia/Sydney,PPLA2,no,AU,AUS,Australia,02,New South Wales,280153,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2163355,Hobart,Hobart,Hobart,Hobart,Hobart,Hobart,Хобарт,-42.87936,147.32941,19.0,Australia/Hobart,PPLA,admin1,AU,AUS,Australia,06,Tasmania,252639,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2146142,Townsville,Townsville,Townsville,Townsville,Townsville,Townsville,Таунсвилл,-19.26639,146.80569,15.0,Australia/Brisbane,PPL,no,AU,AUS,Australia,04,Queensland,201313,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2172797,Cairns,Cairns,Cairns,Cairns,Cairns,Cairns,Кернс,-16.92366,145.76613,7.0,Australia/Brisbane,PPL,no,AU,AUS,Australia,04,Queensland,153075,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2146268,Toowoomba,Toowoomba,Toowoomba,Toowoomba,Toowoomba,Toowoomba,Тувумба,-27.56056,151.95386,599.0,Australia/Brisbane,PPL,no,AU,AUS,Australia,04,Queensland,142163,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2073124,Darwin,Darwin,Darwin,Darwin,Darwin,Darwin,Дарвин,-12.46113,130.84185,31.0,Australia/Darwin,PPLA,admin1,AU,AUS,Australia,03,Northern Territory,139902,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2159220,Mackay,Mackay,Mackay,Mackay,Mackay,Mackay,Макей,-21.15345,149.16554,11.0,Australia/Brisbane,PPLA2,no,AU,AUS,Australia,04,Queensland,121691,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2177091,Ballarat,Ballarat,Ballarat,Ballarat,Ballarat,Ballarat,Балларат,-37.56622,143.84957,445.0,Australia/Melbourne,PPL,no,AU,AUS,Australia,07,Victoria,111973,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2176187,Bendigo,Bendigo,Bendigo,Bendigo,Bendigo,Bendigo,Бендиго,-36.75818,144.28024,221.0,Australia/Melbourne,PPLA2,no,AU,AUS,Australia,07,Victoria,103034,,,,,,,,,,,,72111.1845,0.946,,,87.6021,2.0357,25.5307,,,,,
2761369,Vienna,Vienna,Vienna,Viena,Vienne,Vienna,Вена,48.20849,16.37208,193.0,Europe/Vienna,PPLC,national,AT,AUT,Austria,09,Vienna,1691468,,,,,,,,,,,,73911.4397,0.926,,,69.4658,1.2166,24.5834,,,,,6.7
2778067,Graz,Graz,Graz,Graz,Graz,Graz,Грац,47.06733,15.44197,362.0,Europe/Vienna,PPLA,admin1,AT,AUT,Austria,06,Styria,303270,,,,,,,,,,,,73911.4397,0.926,,,69.4658,1.2166,24.5834,,,,,6.7
2772400,Linz,Linz,Linz,Linz,Linz,Linz,Линц,48.30639,14.28611,268.0,Europe/Vienna,PPLA,admin1,AT,AUT,Austria,04,Upper Austria,204846,,,,,,,,,,,,73911.4397,0.926,,,69.4658,1.2166,24.5834,,,,,6.7
2766824,Salzburg,Salzburg,Salzburg,Salzburgo,Salzbourg,Salisburgo,Зальцбург,47.79941,13.04399,435.0,Europe/Vienna,PPLA,admin1,AT,AUT,Austria,05,Salzburg,157245,,,,,,,,,,,,73911.4397,0.926,,,69.4658,1.2166,24.5834,,,,,6.7
2775220,Innsbruck,Innsbruck,Innsbruck,Innsbruck,Innsbruck,Innsbruck,Инсбрук,47.26266,11.39454,587.0,Europe/Vienna,PPLA,admin1,AT,AUT,Austria,07,Tyrol,132493,,,,,,,,,,,,73911.4397,0.926,,,69.4658,1.2166,24.5834,,,,,6.7
2774326,Klagenfurt am Wörthersee,Klagenfurt am Woerthersee,Klagenfurt,Klagenfurt,Klagenfurt,Klagenfurt,Клагенфурт,46.62472,14.30528,450.0,Europe/Vienna,PPLA,admin1,AT,AUT,Austria,02,Carinthia,100316,,,,,,,,,,,,73911.4397,0.926,,,69.4658,1.2166,24.5834,,,,,6.7
587084,Baku,Baku,Baku,Bakú,Bakou,Baku,Баку,40.37767,49.89201,-23.0,Asia/Baku,PPLC,national,AZ,AZE,Azerbaijan,09,Baki,1116513,,,,,,,,,,,,25088.9994,0.745,,,58.5738,5.6572,42.612,,99.78,,,3.68
584923,Sumqayıt,Sumqayit,Sumqayit,Sumqayit,Sumqayit,Sumqayit,Сумгаит,40.58972,49.66861,-11.0,Asia/Baku,PPLA,admin1,AZ,AZE,Azerbaijan,54,Sumqayit,358675,,,,,,,,,,,,25088.9994,0.745,,,58.5738,5.6572,42.612,,99.78,,,3.68
586523,Ganja,Ganja,Ganja,Gandja,Gandja,Gäncä,Гянджа,40.68157,46.36134,409.0,Asia/Baku,PPLA,admin1,AZ,AZE,Azerbaijan,20,Gǝncǝ,335600,,,,,,,,,,,,25088.9994,0.745,,,58.5738,5.6572,42.612,,99.78,,,3.68
147622,Lankaran,Lankaran,Lankaran,Lankaran,Lankaran,Lankaran,Ленкорань,38.75428,48.85062,-22.0,Asia/Baku,PPLA,admin1,AZ,AZE,Azerbaijan,29,Lənkəran,240300,,,,,,,,,,,,25088.9994,0.745,,,58.5738,5.6572,42.612,,99.78,,,3.68
584821,Tovuz,Tovuz,Tovuz,Tovuz,Tovuz,Tovuz,Тауз,40.99249,45.62838,421.0,Asia/Baku,PPLA,admin1,AZ,AZE,Azerbaijan,58,Tovuz District,177200,,,,,,,,,,,,25088.9994,0.745,,,58.5738,5.6572,42.612,,99.78,,,3.68
584649,Yevlakh,Yevlakh,Yevlakh,Yevlakh,Yevlakh,Yevlakh,Евлах,40.61832,47.15014,17.0,Asia/Baku,PPLA,admin1,AZ,AZE,Azerbaijan,68,Yevlax City,127400,,,,,,,,,,,,25088.9994,0.745,,,58.5738,5.6572,42.612,,99.78,,,3.68
585514,Mingachevir,Mingachevir,Mingachevir,Mingacevir,Mingachevir,Mingachevir,Мингечаур,40.76422,47.06227,26.0,Asia/Baku,PPLA,admin1,AZ,AZE,Azerbaijan,33,Mingǝcevir,106048,,,,,,,,,,,,25088.9994,0.745,,,58.5738,5.6572,42.612,,99.78,,,3.68
425378,Bujumbura,Bujumbura,Bujumbura,Buyumbura,Bujumbura,Bujumbura,Бужумбура,-3.38193,29.36142,807.0,Africa/Bujumbura,PPLA,admin1,BI,BDI,Burundi,24,Bujumbura Mairie,769317,,,,,,,,,,,,1194.9468,0.426,,,24.8303,34.909,17.6555,,71.4078,,,
426272,Gitega,Gitega,Gitega,Gitega,Gitega,Gitega,Гитеге,-3.42708,29.92463,1684.0,Africa/Bujumbura,PPLC,national,BI,BDI,Burundi,13,Gitega,64904,,,,,,,,,,,,1194.9468,0.426,,,24.8303,34.909,17.6555,,71.4078,,,
2800866,Brussels,Brussels,Brussels,Bruselas,Bruxelles,Bruxelles,Брюссель,50.85045,4.34878,28.0,Europe/Brussels,PPLC,national,BE,BEL,Belgium,BRU,Brussels Capital,1019022,,,,,,,,,,,,73514.4831,0.937,,,87.6127,0.7916,18.7357,,,,,5.42
2803138,Antwerpen,Antwerpen,Antwerp,Amberes,Anvers,Anversa,Антверпен,51.22047,4.40026,13.0,Europe/Brussels,PPL,no,BE,BEL,Belgium,VLG,Flanders,529247,,,,,,,,,,,,73514.4831,0.937,,,87.6127,0.7916,18.7357,,,,,5.42
2797656,Gent,Gent,Ghent,Gante,Gand,Gand,Гент,51.05,3.71667,10.0,Europe/Brussels,PPL,no,BE,BEL,Belgium,VLG,Flanders,265086,,,,,,,,,,,,73514.4831,0.937,,,87.6127,0.7916,18.7357,,,,,5.42
2800481,Charleroi,Charleroi,Charleroi,Charleroi,Charleroi,Charleroi,Шарлеруа,50.41136,4.44448,136.0,Europe/Brussels,PPL,no,BE,BEL,Belgium,WAL,Wallonia,200132,,,,,,,,,,,,73514.4831,0.937,,,87.6127,0.7916,18.7357,,,,,5.42
2792413,Liège,Liege,Liège,Lieja,Liège,Liegi,Льеж,50.63373,5.56749,66.0,Europe/Brussels,PPL,no,BE,BEL,Belgium,WAL,Wallonia,195278,,,,,,,,,,,,73514.4831,0.937,,,87.6127,0.7916,18.7357,,,,,5.42
2800931,Brugge,Brugge,Bruges,Brujas,Bruges,Bruges,Брюгге,51.20892,3.22424,13.0,Europe/Brussels,PPL,no,BE,BEL,Belgium,VLG,Flanders,118509,,,,,,,,,,,,73514.4831,0.937,,,87.6127,0.7916,18.7357,,,,,5.42
2790471,Namur,Namur,Namur,Namur,Namur,Namur,Намюр,50.4669,4.86746,88.0,Europe/Brussels,PPLA,admin1,BE,BEL,Belgium,WAL,Wallonia,110939,,,,,,,,,,,,73514.4831,0.937,,,87.6127,0.7916,18.7357,,,,,5.42
2792482,Leuven,Leuven,Leuven,Lovaina,Louvain,Lovanio,Лёвен,50.87959,4.70093,28.0,Europe/Brussels,PPL,no,BE,BEL,Belgium,VLG,Flanders,101032,,,,,,,,,,,,73514.4831,0.937,,,87.6127,0.7916,18.7357,,,,,5.42
2394819,Cotonou,Cotonou,Cotonou,Cotonú,Cotonou,Cotonou,Котону,6.36536,2.41833,7.0,Africa/Porto-Novo,PPLG,national,BJ,BEN,Benin,14,Littoral,679012,,,,,,,,,,,,4434.5642,0.504,,,52.5455,24.2317,17.3838,,51.38,,,0.43
2392087,Porto-Novo,Porto-Novo,Porto-Novo,Porto Novo,Porto Novo,Porto-Novo,Порто-Ново,6.49646,2.60359,20.0,Africa/Porto-Novo,PPLC,national,BJ,BEN,Benin,16,Ouémé,264320,,,,,,,,,,,,4434.5642,0.504,,,52.5455,24.2317,17.3838,,51.38,,,0.43
2392204,Parakou,Parakou,Parakou,Parakou,Parakou,Parakou,Параку,9.33716,2.63031,369.0,Africa/Porto-Novo,PPLA,admin1,BJ,BEN,Benin,10,Borgou,255478,,,,,,,,,,,,4434.5642,0.504,,,52.5455,24.2317,17.3838,,51.38,,,0.43
2395915,Abomey,Abomey,Abomey,Abomey,Abomey,Abomey,Абомей,7.18286,1.99119,228.0,Africa/Porto-Novo,PPLA,admin1,BJ,BEN,Benin,18,Zou,117824,,,,,,,,,,,,4434.5642,0.504,,,52.5455,24.2317,17.3838,,51.38,,,0.43
3513563,Kralendijk,Kralendijk,Kralendijk,Kralendijk,Kralendijk,Kralendijk,Кралендейк,12.15,-68.26667,4.0,America/Kralendijk,PPLC,national,BQ,BES,Caribbean Netherlands,BO,Bonaire,10620,,,,,,,,,,,,,,,,,,,,,,,
2357048,Ouagadougou,Ouagadougou,Ouagadougou,Uagadugú,Ouagadougou,Ouagadougou,Уагадугу,12.36566,-1.53388,299.0,Africa/Ouagadougou,PPLC,national,BF,BFA,Burkina Faso,03,Centre,2415266,,,,,,,,,,,,2895.8915,0.449,,,28.3353,20.9326,26.5145,,41.442,,,0.2
2362344,Bobo-Dioulasso,Bobo-Dioulasso,Bobo-Dioulasso,Bobo-Dioulasso,Bobo-Dioulasso,Bobo-Dioulasso,Бобо-Диуласо,11.18064,-4.29489,453.0,Africa/Ouagadougou,PPLA,admin1,BF,BFA,Burkina Faso,09,Hauts-Bassins,904920,,,,,,,,,,,,2895.8915,0.449,,,28.3353,20.9326,26.5145,,41.442,,,0.2
2358946,Koudougou,Koudougou,Koudougou,Koudougou,Koudougou,Koudougou,Кудугу,12.25188,-2.36694,281.0,Africa/Ouagadougou,PPLA,admin1,BF,BFA,Burkina Faso,06,Centre-Ouest,160239,,,,,,,,,,,,2895.8915,0.449,,,28.3353,20.9326,26.5145,,41.442,,,0.2
2357043,Ouahigouya,Ouahigouya,Ouahigouya,Ouahigouya,Ouahigouya,Ouahigouya,Вахигуя,13.5769,-2.41786,317.0,Africa/Ouagadougou,PPLA,admin1,BF,BFA,Burkina Faso,10,Nord,124587,,,,,,,,,,,,2895.8915,0.449,,,28.3353,20.9326,26.5145,,41.442,,,0.2
2359608,Kaya,Kaya,Kaya,Kaya,Kaya,Kaya,Кая,13.0883,-1.08368,366.0,Africa/Ouagadougou,PPLA,admin1,BF,BFA,Burkina Faso,05,Centre-Nord,121970,,,,,,,,,,,,2895.8915,0.449,,,28.3353,20.9326,26.5145,,41.442,,,0.2
2362909,Banfora,Banfora,Banfora,Banfora,Banfora,Banfora,Банфору,10.64064,-4.75285,304.0,Africa/Ouagadougou,PPLA,admin1,BF,BFA,Burkina Faso,02,Cascades Region,117452,,,,,,,,,,,,2895.8915,0.449,,,28.3353,20.9326,26.5145,,41.442,,,0.2
1185241,Dhaka,Dhaka,Dhaka,Daca,Dacca,Dacca,Дакка,23.7104,90.40744,23.0,Asia/Dhaka,PPLC,national,BD,BGD,Bangladesh,81,Dhaka Division,10356500,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1205733,Chattogram,Chattogram,Chittagong,Chittagong,Chittagong,Chittagong,Читтагонг,22.3384,91.83168,15.0,Asia/Dhaka,PPLA,admin1,BD,BGD,Bangladesh,84,Chittagong,3920222,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1200109,Gazipur,Gazipur,Gazipur,Gazipur,Gazipur,Gazipur,Газипур,23.99844,90.42234,12.0,Asia/Dhaka,PPLA2,no,BD,BGD,Bangladesh,81,Dhaka Division,2674697,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1336135,Khulna,Khulna,Khulna,Khulna,Khulnâ,Khulna,Кхулна,22.80979,89.56439,8.0,Asia/Dhaka,PPLA,admin1,BD,BGD,Bangladesh,82,Khulna Division,1500689,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1185188,Rangpur,Rangpur,Rangpur City,Rangpur City,Rangpur City,Rangpur City,Рангпур,25.74664,89.25166,36.0,Asia/Dhaka,PPLA,admin1,BD,BGD,Bangladesh,87,Rangpur Division,1031388,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1185186,Comilla,Comilla,Comilla,Comilla,Comilla,Comilla,Комилле,23.46186,91.18503,17.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,84,Chittagong,1030000,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1185128,Rajshahi,Rajshahi,Rajshahi,Rajshahi,Rajshahi,Rajshahi,Раджшахи,24.374,88.60114,23.0,Asia/Dhaka,PPLA,admin1,BD,BGD,Bangladesh,83,Rajshahi Division,763580,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1194041,Mohammadpur,Mohammadpur,Mohammadpur,Mohammadpur,Mohammadpur,Mohammadpur,Mohammadpur,24.89843,88.52844,40.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,83,Rajshahi Division,527571,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1462674,Hāthazāri,Hathazari,Hāthazāri,Hāthazāri,Hāthazāri,Hāthazāri,Hāthazāri,22.50515,91.81339,9.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,84,Chittagong,498179,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1185270,Bāndarban,Bandarban,Bāndarban,Bāndarban,Bāndarban,Bāndarban,Бандарбан,22.19534,92.21946,24.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,84,Chittagong,495272,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1185107,Shibganj,Shibganj,Shibganj,Shibganj,Shibganj,Shibganj,Шибгандж,25.00146,89.32266,26.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,83,Rajshahi Division,378701,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
7483813,Natore,Natore,Natore,Natore,Natore,Natore,Натор,24.41112,88.98673,22.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,83,Rajshahi Division,369138,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1349452,Savar,Savar,Savar Upazila,Savar Upazila,Savar Upazila,Savar Upazila,Савар,23.84858,90.25002,10.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,81,Dhaka Division,286008,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1185117,Narsingdi,Narsingdi,Narsingdi,Narsingdi,Narsingdi,Narsingdi,Narsingdi,23.92298,90.71768,13.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,81,Dhaka Division,281080,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1193745,Nagar Naluākot,Nagar Naluakot,Nogor Noluakot,Nogor Noluakot,Nogor Noluakot,Nogor Noluakot,Nogor Noluakot,24.15608,90.7728,19.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,81,Dhaka Division,273000,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1185281,Bagerhat,Bagerhat,Bagerhat,Bagerhat,Bagerhat,Bagerhat,Багерхат,22.65657,89.79123,7.0,Asia/Dhaka,PPLA2,no,BD,BGD,Bangladesh,82,Khulna Division,266388,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1336142,Brāhmanbāria,Brahmanbaria,Brāhmanbāria,Brāhmanbāria,Brāhmanbāria,Brāhmanbāria,Brāhmanbāria,23.97464,91.11228,15.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,84,Chittagong,264326,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1336134,Cox’s Bāzār,Cox's Bazar,Cox’s Bāzār,Cox’s Bāzār,Cox’s Bāzār,Cox’s Bāzār,Кокс-Базар,21.43973,92.00955,2.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,84,Chittagong,253788,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1336140,Jessore,Jessore,Jessore,Jessore,Jessore,Jessore,Jessore,23.16971,89.21371,15.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,82,Khulna Division,243987,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1185159,Nāgarpur,Nagarpur,Nāgarpur,Nāgarpur,Nāgarpur,Nāgarpur,Nāgarpur,24.05783,89.87696,15.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,81,Dhaka Division,238422,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1185099,Sylhet,Sylhet,Sylhet,Sylhet,Sylhet,Sylhet,Силхет,24.89904,91.87198,26.0,Asia/Dhaka,PPLA,admin1,BD,BGD,Bangladesh,86,Sylhet Division,237000,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1185162,Mymensingh,Mymensingh,Mymensingh,Mymensingh,Mymensingh,Mymensingh,Майменсингх,24.75636,90.40646,19.0,Asia/Dhaka,PPLA,admin1,BD,BGD,Bangladesh,H,Mymensingh Division,225126,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1337233,Bogra,Bogra,Bogra,Bogra,Bogra,Bogra,Богра,24.85098,89.37108,26.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,83,Rajshahi Division,210000,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1203891,Dinajpur,Dinajpur,Dinajpur,Dinajpur,Dinajpur,Dinajpur,Dinajpur,25.62745,88.63779,42.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,87,Rangpur Division,206234,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
8299875,Karnaphuli,Karnaphuli,Karnaphuli,Karnaphuli,Karnaphuli,Karnaphuli,Karnaphuli,22.69056,92.23472,46.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,84,Chittagong,203697,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1207337,Chāndpur,Chandpur,Chāndpur,Chāndpur,Chāndpur,Chāndpur,Chāndpur,23.22714,90.65433,13.0,Asia/Dhaka,PPLA2,no,BD,BGD,Bangladesh,84,Chittagong,203000,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1336137,Barishal,Barishal,Barishal,Barishal,Barishal,Barishal,Барисал,22.70497,90.37013,10.0,Asia/Dhaka,PPLA,admin1,BD,BGD,Bangladesh,85,Barisal Division,202242,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
6545349,Saidpur,Saidpur,Saidpur,Saidpur,Saidpur,Saidpur,Saidpur,25.77769,88.89169,43.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,87,Rangpur Division,199422,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
1192366,Pār Naogaon,Par Naogaon,Naogaon,Naogaon,Naogaon,Naogaon,Naogaon,24.80418,88.94875,20.0,Asia/Dhaka,PPL,no,BD,BGD,Bangladesh,83,Rajshahi Division,192464,,,,,,,,,,,,9646.7698,0.67,,,32.6783,11.1648,34.0972,,79.0,,,0.92
